GeoID,TractNum,TotalValueSampleUnits,MedianPropertyValue,TotalRentSampleUnits,MedianGrossRent,TotalIncomeSampleHouseholds,MedianIncome,TotalOccupationSamplePop,PercentOccupation_management_business_science_arts ,PercentOccupation_sales_office,TotalIndustrySamplePop,PercentIndustry_wholesale trade,PercentIndustry_information,PercentIndustry_finance and insurance_real estate,PercentIndustry_professional_scientific_management_administrative_wastemanagement,PercentIndustry_educational_healthcare_socialAssistance,PercentIndustry_PublicAdmin,TotalEducSample_over25,PercentEducAttainment_BachelorOrHigher
1400000US42101020800,208,336,163700,793,985,1157,34917,966,70.1,8.1,966,1.1,0,2.2,19,45.5,6.7,1394,59
1400000US42101020900,209,724,229900,512,807,1264,61667,1582,47.7,12.9,1582,0.6,2,8.5,11.5,20.3,3.2,2197,36
1400000US42101021000,210,1272,214800,646,899,1971,53295,2792,43.6,24.6,2792,5.3,1.5,8,14.8,32.8,2.8,3035,41.4
1400000US42101021100,211,717,227600,398,833,1115,59531,1409,44.4,22.1,1409,5.8,2.2,12.4,9.6,27.5,7.7,1955,32.1
1400000US42101021200,212,555,218500,348,937,931,46083,944,47.4,18.2,944,1.9,5,7.2,17.4,27.4,4.9,1598,34.9
1400000US42101021300,213,844,230800,431,1031,1299,54125,1590,50.2,23.5,1590,2.1,2.3,11.9,16.2,23.6,6.2,2064,30.9
1400000US42101021400,214,584,216600,872,1053,1474,54868,1898,56.5,17.8,1898,1.7,6.6,12.1,18.9,25.4,2.4,2036,45.1
1400000US42101021500,215,1010,213400,475,1078,1497,58375,1946,42.9,29.8,1946,1.4,1.7,8.9,18.4,21.2,5.4,2398,46.1
1400000US42101021600,216,360,262500,289,846,660,29884,614,35.2,30.3,614,0,1.3,3.4,1,33.2,1,979,26.6
1400000US42101021700,217,1879,233400,365,950,2275,68407,3020,49.1,22.2,3020,3.1,1.8,7.6,11.1,36.2,9.1,4216,32.2
1400000US42101021800,218,501,272500,1460,1096,1974,47483,2055,47.4,25.9,2055,1.4,4.6,9.1,13.8,27.5,7.4,2765,53.9
1400000US42101021900,219,509,199100,252,1432,761,57639,816,53.8,11.8,816,2.5,2.1,11.4,6.1,36.9,11.8,1126,36.9
1400000US42101022000,220,402,331400,240,"2,000+",663,76964,657,61.5,11.9,657,1.8,4.9,8.4,3,39.6,8.4,1121,60.1
1400000US42101023100,231,334,390600,158,1550,498,106618,626,82.3,10.2,626,0,6.2,7.7,20.9,30,7.7,804,90.8
1400000US42101023500,235,320,244000,218,788,554,53333,630,76,15.2,630,0,3.3,4.4,20.3,29.8,7.6,816,58.6
1400000US42101023600,236,669,405100,374,817,1043,86797,1653,63.9,16.8,1653,0,6.9,5.3,20,40.8,7.1,2317,59
1400000US42101023700,237,842,296800,1191,797,2070,38261,2319,63.3,15.7,2319,1.5,0,11.7,12.7,40.1,1.8,3195,51.5
1400000US42101023800,238,761,193300,1209,756,1985,36648,2550,40.8,29.5,2550,2.4,2.9,4,13.1,32.5,4.5,3424,37.6
1400000US42101023900,239,132,229000,977,832,1109,30703,861,40.1,19,861,0,6.7,13.7,3.9,39.5,4.4,1162,34.2
1400000US42101024000,240,547,177800,1234,778,1847,30717,1850,57.6,12,1850,6.6,3.4,2.9,15,36.6,3.3,2505,33.7
1400000US42101024100,241,19,,517,427,550,11577,245,26.5,14.7,245,0,6.1,9,13.1,51.8,0,587,11.8
1400000US42101024200,242,697,132300,755,714,1460,27250,1469,34.4,26,1469,0,6.1,6.1,12.5,39.8,7.4,2376,19
1400000US42101024300,243,780,124000,891,844,1687,36494,1957,30.8,21.6,1957,1.8,1.1,4.2,9.5,34.1,7.6,2744,22.8
1400000US42101024400,244,712,105400,333,540,1057,34023,1362,21.6,35.8,1362,3.5,0,10.9,8.5,34.5,1.8,2295,11.4
1400000US42101024500,245,638,74100,769,711,1428,23269,1399,15.3,35.3,1399,3.6,0.6,3.8,6.7,46.2,8.2,2278,7.3
1400000US42101024600,246,284,89100,805,536,1103,18216,810,25.4,45.4,810,0,3,3.2,13.1,27.2,4.9,1377,12.1
1400000US42101024700,247,887,86200,499,751,1427,25513,1359,16.4,33.3,1359,0.7,2.4,8.3,7.3,32.7,0,2816,20.8
1400000US42101024800,248,496,84700,239,834,744,32378,698,32.4,26.1,698,0,1.4,1.9,15.2,34.1,3.7,1287,10.8
1400000US42101024900,249,692,82000,286,955,1041,29432,924,27.8,21.1,924,2.5,2.6,1,13.5,45.6,2.4,1887,12.9
1400000US42101025200,252,1424,94600,1044,844,2534,37465,3127,34.3,24.8,3127,1.1,3.2,6.7,8.7,33.8,9.7,5378,18.7
1400000US42101025300,253,864,84400,455,669,1372,30900,1256,21.5,30.8,1256,2.1,0,6,9.5,24.6,12.2,2140,9
1400000US42101025400,254,1199,197700,426,829,1625,55972,1739,48.7,20.1,1739,0,2.3,7,12.1,38.6,12.8,2794,37.5
1400000US42101025500,255,803,239500,226,923,1029,58875,1082,53.4,22.5,1082,2,9.1,2.7,14.5,35.8,7.7,1771,49.4
1400000US42101025600,256,743,280700,262,891,1034,70640,1348,70.6,17.4,1348,3.3,2.6,1.4,15.8,37.7,7.5,1911,69.2
1400000US42101025700,257,484,337100,1150,1093,1634,65077,1949,62.6,19.2,1949,1.1,3.9,4,17.1,40.3,10.6,2400,63.3
1400000US42101025800,258,603,154100,144,949,747,48098,712,35.4,36.7,712,0,2.1,5.9,8.8,25.1,19.8,1298,23.2
1400000US42101025900,259,1493,123200,485,761,1978,44719,2218,29.6,30.8,2218,3.4,1.4,10,7.2,31.5,4,3034,15.3
1400000US42101026000,260,979,139500,126,1146,1105,44659,1382,43.4,21.1,1382,3.8,1,5.9,12.2,28.8,12.3,2005,22.4
1400000US42101026100,261,1076,199100,299,944,1400,54533,1503,42.6,29.3,1503,0,2.1,6.9,5.9,40.2,15.1,2243,29.6
1400000US42101026200,262,1406,131700,361,874,1778,43235,2040,29.8,30.1,2040,0,0.6,7.5,8.2,30.1,9.8,3029,19.2
1400000US42101026301,263.01,1303,111300,232,751,1574,47471,2011,22.7,30.7,2011,2.3,0.8,7.6,6.9,25.5,7.3,2867,11.3
1400000US42101026302,263.02,1458,109700,354,806,1828,42684,2230,41,18.8,2230,1.7,0,4.3,12.4,46.6,5.7,3284,18.2
1400000US42101026400,264,1540,120000,479,824,2069,34316,2525,24.6,31,2525,0,1.5,3.1,7.6,35.6,4.2,3741,14.2
1400000US42101026500,265,1196,96500,423,919,1657,36942,1652,27.1,26.2,1652,2.4,3.8,7.4,5,23.5,9.7,2793,8.3
1400000US42101026600,266,2073,96600,261,863,2416,43234,2444,27.9,26.2,2444,2.5,1.7,9.5,4.3,43.9,7.8,4551,13.2
1400000US42101026700,267,2144,89900,487,683,2698,37654,2715,23.6,35.2,2715,0,2.8,10.9,5.3,28,8.1,4666,8.6
1400000US42101026800,268,657,155800,1228,717,1912,33669,1790,26.5,26.8,1790,0.9,4.9,6.5,12.9,34.4,7.9,3008,16.7
1400000US42101026900,269,389,210800,339,729,728,41337,777,50.2,27.5,777,0,7.9,0,24.7,30.9,1,1630,24.8
1400000US42101027000,270,522,222600,342,851,878,59821,1179,34.7,29.2,1179,0,0,15.9,1.7,38.7,19,1701,18.2
1400000US42101027100,271,704,124400,237,788,944,48173,1164,35.1,23.5,1164,4.7,0.9,10,8.5,29.6,5,1511,13.8
1400000US42101027200,272,1135,143800,707,988,1867,45900,2487,33.3,25.1,2487,2.2,1.4,6.3,8.2,32.2,10.4,3121,20.1
1400000US42101027300,273,1707,105700,408,750,2115,40767,2681,24.4,33.5,2681,3,0.7,7.1,5.1,31.7,5.6,3835,19.5
1400000US42101027401,274.01,586,98400,550,802,1136,21364,1140,17.5,23.2,1140,3.4,0.4,7.5,15.1,24.1,0,1957,6.6
1400000US42101027402,274.02,1632,98800,674,913,2306,33289,3174,22.2,24.6,3174,6.6,1.5,1.8,12.3,32.4,3.8,4176,12.9
1400000US42101027500,275,1057,106700,474,930,1560,39032,1757,30.2,22.6,1757,3.1,0.5,13.5,5.3,21.6,10.5,2614,17.8
1400000US42101027600,276,754,99200,831,735,1623,30078,1517,25.6,33,1517,1,3.2,11,12.1,36.1,3.6,2513,17.1
1400000US42101027700,277,986,81000,805,600,1809,22757,1233,26.2,18,1233,5.6,3.6,4.4,8.7,37,2.1,2969,9.2
1400000US42101027800,278,1005,92300,1071,612,2076,30625,1884,23,28.3,1884,0.8,4.1,9.2,12.1,21.7,7.4,3221,15
1400000US42101027901,279.01,869,82400,455,857,1324,29968,1237,36.3,22.4,1237,5.8,4.4,5.3,3.9,54.7,11.8,2249,10
1400000US42101027902,279.02,552,75200,435,740,987,25038,1745,19.5,50.6,1745,0,1.9,8.8,3.9,46,2.1,1413,9.6
1400000US42101028000,280,1096,68300,578,672,1737,25476,1579,27.1,27.2,1579,4.6,0.7,7.2,11.1,34.9,8.2,3014,1.5
1400000US42101028100,281,1043,80700,348,814,1397,33699,1449,14,27.6,1449,3.2,6.6,2.6,12.6,37.5,5.9,2364,6.3
1400000US42101028200,282,925,88300,979,861,1918,33227,2086,29.3,27.3,2086,0,1.2,9.8,15.3,32.3,9.3,3067,13.1
1400000US42101028300,283,1142,79100,991,680,2179,25959,2512,15.2,34.3,2512,4.5,4.7,7.5,7.1,28.4,9,3900,7.8
1400000US42101028400,284,689,75100,641,771,1348,27955,1338,21.4,18.4,1338,4.2,1.7,3.7,7.2,21.4,10.2,2106,9.2
1400000US42101028500,285,446,89200,350,713,802,29115,1042,24.7,19.9,1042,7.5,0,11,8.6,27.2,0,1487,9
1400000US42101028600,286,1201,82300,970,731,2258,22902,2410,18.5,20.5,2410,3.2,5.4,1.8,7.2,24.3,7.2,3634,7.7
1400000US42101028700,287,374,63800,346,709,751,25019,823,19.3,35.4,823,0,2.1,4.4,3.4,24.3,6.3,1321,8
1400000US42101028800,288,736,72300,634,756,1382,23322,1363,18.9,18.4,1363,5.6,3,6.7,9.7,21.8,12.5,2291,5.1
1400000US42101028901,289.01,787,81400,435,796,1229,37401,1463,14.7,32.8,1463,0.7,4.7,2.9,10.2,26.7,6.8,2174,6.2
1400000US42101028902,289.02,1124,90900,675,929,1811,30847,2510,21.8,28.3,2510,0,0.8,6.3,19.4,20.2,5.8,3489,6.5
1400000US42101029000,290,1064,96500,779,810,1910,26750,2265,24.3,11,2265,0.7,0,2.6,9.3,34.4,7.3,3631,9.7
1400000US42101029100,291,718,89500,779,705,1504,25026,1797,20.3,24.7,1797,2.2,4.1,6,6.4,18.8,6.7,2477,10.8
1400000US42101029200,292,851,120700,426,683,1287,30264,1704,20.4,19,1704,2.5,2,5.2,15.6,21.4,3.6,2271,25.7
1400000US42101029300,293,418,81400,517,572,948,21444,799,24.8,28.8,799,0,3.4,1.1,27.3,18,0,1554,9.5
1400000US42101029400,294,717,47400,359,534,1089,23686,933,18.8,33.5,933,0,0.9,3.8,12.8,39.7,4.4,1983,1.5
1400000US42101029800,298,834,88000,817,879,1707,30639,1796,13.6,33.3,1796,2.4,0.7,9.5,7.1,15.1,3,2828,10.2
1400000US42101029900,299,753,68500,830,716,1623,24926,1397,23.7,23,1397,1.3,0,3.7,22.3,29.8,3.7,2392,17.1
1400000US42101030000,300,789,85400,1677,725,2531,24448,2365,17.9,23.1,2365,6.6,1.9,4.3,6.9,34,1.6,4141,8.7
1400000US42101030100,301,1026,131000,974,686,2030,36270,2221,19.6,31.1,2221,1.8,1.6,3.2,11,27.6,10,3482,13.8
1400000US42101030200,302,1822,104700,682,765,2519,35046,3376,23.8,15.6,3376,5.6,2.2,8,11.6,18.4,2.7,4881,7.7
1400000US42101030501,305.01,1320,114900,449,887,1769,33723,2256,27.3,41.4,2256,2.7,4.6,12,2.2,32.8,8.1,2604,20.4
1400000US42101030502,305.02,1599,131000,413,1026,2075,51047,2815,30.8,28.2,2815,1.6,3.5,9,4.8,22.8,11.9,3782,19.3
1400000US42101030600,306,1507,151900,1143,757,2650,37984,2682,28.3,29,2682,4,0.5,5.1,18.4,28.2,4.4,4830,16.3
1400000US42101030700,307,590,175900,739,792,1329,41917,1592,24.3,29.6,1592,0,0,8.4,8.4,21.5,9.1,2158,7.5
1400000US42101030800,308,1172,188700,519,1022,1712,56774,2322,30.1,30.9,2322,2.2,1.4,9.8,6.5,23.6,16,3332,23.3
1400000US42101030900,309,704,142500,552,803,1313,36864,1636,22.6,19.5,1636,6,0,6.1,7,26,5.6,2467,18.4
1400000US42101031000,310,1561,167500,558,1091,2131,48941,2857,34.7,20.5,2857,3.2,0.8,6.7,11.5,23.9,7.1,4272,13.6
1400000US42101031101,311.01,1051,130700,465,815,1516,34190,2125,16.2,31.2,2125,6.3,0,9.6,17.7,21.4,5.2,2598,11.1
1400000US42101031102,311.02,1048,118600,276,890,1439,25672,1790,25.1,33.7,1790,3.4,6.1,5.5,4.6,31.5,7.3,2515,15.3
1400000US42101031200,312,722,134800,853,946,1626,40403,2045,19.6,32.6,2045,5.8,3.4,6,7.6,20.7,3.1,2979,9.2
1400000US42101031300,313,1176,129500,1057,934,2251,30379,2736,22.2,23.5,2736,2.2,0,5.9,6.6,25.8,6.5,4994,11.1
1400000US42101031401,314.01,1045,138400,1077,1047,2169,32223,2992,21.3,32,2992,2.2,2.7,4.5,17.7,20.6,0.8,3813,16.9
1400000US42101031402,314.02,1245,128200,482,1072,1756,46700,2478,11.9,30.1,2478,3.1,2.2,4.8,8,16.2,4.1,3517,11.1
1400000US42101031501,315.01,1621,152000,688,789,2335,52849,3038,31.7,29.8,3038,1.4,2.3,10.6,16.5,13.5,14.9,3977,21.2
1400000US42101031502,315.02,912,155800,560,781,1484,48920,1885,24,25.7,1885,3.1,3.6,8.3,6.4,17,8.9,2792,21.6
1400000US42101031600,316,1595,153100,402,786,2049,43301,2870,26.1,28.3,2870,4.1,0,3.6,4.7,28.3,6.2,3872,20.9
1400000US42101031700,317,1586,133200,575,858,2174,38418,2554,23.9,34.1,2554,7.1,1.6,6,11.1,26.9,4.3,4055,9.8
1400000US42101031800,318,920,114500,517,843,1477,38490,1801,21,33.5,1801,0.8,5.7,4.1,8.9,22.1,11.6,2188,10.5
1400000US42101031900,319,1033,111000,594,984,1639,41906,1957,17,27.5,1957,6.5,3,2.8,5.2,16.9,9.5,2995,11.2
1400000US42101032000,320,1584,128200,950,1046,2545,38592,2992,17.4,35.5,2992,5.4,1.9,6,6.2,22.7,6.4,4694,9.9
1400000US42101032100,321,852,107400,643,792,1509,34556,1576,16.1,32.1,1576,5.9,0.2,4.8,10.9,14.9,8.6,2505,4
1400000US42101032300,323,613,98200,653,874,1281,35518,1468,23.3,20,1468,0.7,4,8.4,9.3,18.8,5.2,1847,4.5
1400000US42101032500,325,1113,117100,854,712,2004,36696,2141,22.3,26,2141,5.3,4.3,6.2,8.1,18.1,2.8,3378,9.4
1400000US42101032600,326,1748,134000,734,871,2482,37057,2942,18.4,22.6,2942,4.7,1.4,5.8,3.4,18.3,11.9,4352,9.2
1400000US42101032900,329,939,118400,717,687,1666,31250,1767,29.7,30.2,1767,1.6,0.8,10.4,6.6,26.7,3,2725,10.2
1400000US42101033000,330,2061,132100,592,1087,2713,38670,3130,21,35.8,3130,4.4,2.2,10.7,8.2,21.4,3.4,4626,5.8
1400000US42101033101,331.01,1441,156700,375,696,1877,53938,2426,27.4,26.7,2426,2.4,0.6,8,8.2,18.8,12.9,3114,21.9
1400000US42101033102,331.02,938,150200,658,918,1618,45603,2110,24.2,39.7,2110,0,1.5,11.3,4.5,24.7,4.4,3330,26.7
1400000US42101033200,332,835,210100,142,840,988,62778,1491,33,27.8,1491,1.6,1.7,10,11.3,27.4,10.2,1864,25.9
1400000US42101033300,333,990,212400,626,889,1628,41639,1674,38.3,34.9,1674,4.4,3,7.5,7.7,21.9,6,3282,20
1400000US42101033400,334,933,190300,839,831,1887,42108,2151,28.4,37.2,2151,5.9,2,7,7.8,19.9,11,3395,22.9
1400000US42101033500,335,976,186000,362,928,1360,44567,1492,37.5,27.9,1492,4.7,0,11.6,10.3,25.5,6.9,2427,18.8
1400000US42101033600,336,1213,221500,1377,873,2641,50536,3478,32.3,30.2,3478,3.3,0.5,3.3,12.5,28.2,6.2,4549,19.7
1400000US42101033701,337.01,1041,191800,1059,739,2143,27241,1589,25.5,19.9,1589,2.2,0,3.6,11.6,28.8,2.8,3876,21.7
1400000US42101033702,337.02,1569,199900,383,841,1960,52394,2773,28.2,19.9,2773,1.5,0,3.6,8.6,26.7,7.2,3917,27.8
1400000US42101033800,338,1535,198300,884,756,2419,47316,2731,30,34.1,2731,2,0.3,4.4,9.6,23.7,15.7,3986,22.2
1400000US42101033900,339,812,195400,386,814,1198,55729,1576,42.6,20.9,1576,2.7,3,5.1,5.9,33,6.6,2039,27.9
1400000US42101034000,340,951,218500,99,686,1071,61037,1390,39.6,24.1,1390,1.7,4,7.3,5.2,34.2,5.5,2132,23.9
1400000US42101034100,341,1352,208700,1030,723,2382,50000,2804,36.3,25.8,2804,2.2,0,11.1,5,32.8,9.2,4261,21.6
1400000US42101034200,342,664,245900,700,966,1389,52899,1446,38.5,30.9,1446,4.2,0.9,8.6,12.7,26,16.5,2485,31.5
1400000US42101034400,344,2327,289800,181,1073,2508,78914,4026,38.5,25.2,4026,4.4,0.9,6.6,12.8,27,12.9,5642,30.2
1400000US42101034501,345.01,232,217900,1490,839,1737,25484,1024,22.9,25.1,1024,6.5,2.4,0,0,23.7,9.1,2580,16.3
1400000US42101034502,345.02,871,182600,1290,864,2209,40479,2612,30,29.2,2612,0.8,1.6,6.5,17.3,23.1,8.7,3589,22.2
1400000US42101034600,346,233,199600,935,887,1168,33981,985,34.5,24.6,985,0.1,2.2,1.5,13,18,6.8,1530,28.7
1400000US42101034701,347.01,1820,211000,558,793,2412,45800,2849,29,20.3,2849,0.7,2.6,7.7,7.5,22.4,9,4612,17.3
1400000US42101034702,347.02,1248,219800,181,775,1429,69981,2046,42.1,23.7,2046,1.6,0.5,7.6,13,32.3,7.5,3300,28.3
1400000US42101034801,348.01,860,158200,1012,511,1882,42470,1988,24.3,35.3,1988,3.7,2.4,8.8,7.7,30.5,9.9,3072,13.7
1400000US42101034802,348.02,1082,208200,1035,879,2162,52383,2999,29.9,23,2999,2.7,0.9,4.3,7,25.5,9.4,3700,17.6
1400000US42101034803,348.03,1342,208000,305,877,1694,56667,2232,34.7,30.6,2232,3.1,2.9,6.3,9.1,25.4,11.6,3305,19.9
1400000US42101034900,349,1141,143000,943,665,2084,37923,2559,22.5,35.8,2559,1.6,0.5,10.5,8.6,22.9,2.5,3900,8.8
1400000US42101035100,351,1275,192400,632,1042,1948,45536,1656,34.4,34.9,1656,3.1,3.5,4.5,11.1,24.3,7.5,3142,23.7
1400000US42101035200,352,1371,231500,325,806,1709,67386,2339,35.7,32.1,2339,3.2,0.4,9.1,14.2,25.6,8.4,3249,22.5
1400000US42101035301,353.01,1720,187300,201,877,1974,63841,2811,28.7,24.9,2811,1.8,2.3,3.2,8,24.2,11.1,3718,14.5
1400000US42101035302,353.02,1253,211300,557,882,1856,55172,2157,27.2,31.2,2157,5.7,4.3,8.9,4.7,19.3,10.7,3311,12.1
1400000US42101035500,355,1956,224900,899,866,2865,52885,3319,34.4,29.7,3319,4.9,1.9,5.4,8.4,25.4,6.8,5505,23.4
1400000US42101035601,356.01,1577,253500,652,883,2267,50518,2336,36.7,32.3,2336,2.1,0.5,16.2,10,23.3,16.4,3929,25.9
1400000US42101035602,356.02,883,278800,349,941,1232,68523,1690,49.9,20.9,1690,1.1,0,10.9,13.7,23.7,11.7,2527,39.1
1400000US42101035701,357.01,705,204900,1214,849,1930,38237,2422,32.1,26.7,2422,2.4,2.6,4.6,10.6,31.2,3.3,3402,21.8
1400000US42101035702,357.02,525,218500,924,846,1476,39597,1928,25.6,25.5,1928,6.9,0,6.6,16.9,12.6,4.9,2822,36.8
1400000US42101035800,358,2079,234800,143,1207,2222,62621,3208,34.6,29.8,3208,5.5,0,11,6.1,25.2,9.5,4541,31.9
1400000US42101035900,359,1424,240300,619,475,2043,51128,2498,27.9,28.3,2498,3.4,0,10.1,9.9,25.3,9.9,3995,26.5
1400000US42101036000,360,616,232900,350,713,975,59304,1204,32.9,26.3,1204,6.2,0.7,4.3,4.8,33.1,2.7,2646,17.6
1400000US42101036100,361,964,224500,533,928,1517,51432,2019,29.3,22.2,2019,4.1,1.6,6,15.1,21.4,9.1,2693,15.1
1400000US42101036201,362.01,1407,196600,576,1079,1998,50960,2327,24.2,33.4,2327,5.2,0,4,8.7,25.2,4.6,3569,13.8
1400000US42101036202,362.02,1967,218100,255,1046,2222,61513,3419,28.8,32.5,3419,3.8,0,7.4,6.5,21.9,16.4,4324,17.1
1400000US42101036203,362.03,1534,211700,159,777,1738,47014,2239,33.9,30.9,2239,3.1,4.3,7.7,7.7,21.3,4.7,3197,18
1400000US42101036301,363.01,1055,201900,225,871,1292,54569,1839,33.6,32.1,1839,4.7,1.1,4,4.4,25.2,12.3,2604,15.6
1400000US42101036302,363.02,928,197400,282,1075,1210,60000,1858,24,36.9,1858,1.8,1.5,7.4,7.7,19.4,11,2192,14
1400000US42101036303,363.03,2117,210600,147,788,2288,62147,3226,28.3,29.1,3226,4.9,0,13.8,7.2,18.1,11.5,4493,18.1
1400000US42101036501,365.01,1221,255800,936,848,2157,47960,2600,36.8,25.5,2600,3.2,2.2,13.1,14.3,24.5,9.8,4065,30.5
1400000US42101036502,365.02,1110,273300,142,1048,1284,69939,1955,28.3,38.2,1955,4.5,5.2,3.5,14.4,20.6,12.2,2514,23.4
1400000US42101036600,366,444,436500,248,1865,703,130139,916,74.2,21.1,916,1.2,7,17.5,18.1,13.3,6.1,1139,75.4
1400000US42101036700,367,608,324200,587,1366,1195,67875,1560,57.9,24.6,1560,1.5,9.4,8.6,21.5,27.9,4.1,1830,56.8
1400000US42101036900,369,0,,717,"2,000",717,33631,1434,52.6,24.6,1434,1.8,2.7,5.4,17.5,39.6,0,1937,56.3
1400000US42101037200,372,1377,178500,281,841,1708,43154,1871,29.7,32.2,1871,2.5,1.4,5.4,13.8,24.2,9,3085,20.5
1400000US42101037300,373,1287,325600,583,908,1912,50423,2217,41,30,2217,2.8,2.5,9.1,7.7,36.4,5.5,3847,26.9
1400000US42101037500,375,810,242200,664,1380,1498,70157,1874,65.1,14.5,1874,0,4.5,4.5,12.2,43.2,5.4,2315,54.8
1400000US42101037600,376,186,270700,642,1286,853,47578,977,65.9,2.9,977,3.8,3.6,0.9,22.4,24.8,5.3,1643,48
1400000US42101037700,377,464,67600,835,592,1331,13003,1320,24.5,34.9,1320,2.8,0.8,7.1,11.6,23.4,3.3,1790,7.4
1400000US42101037800,378,461,135800,380,894,856,37135,963,33.5,16.8,963,7.8,1.6,7.1,12.3,20.6,1.9,1502,17.2
1400000US42101037900,379,1398,139500,439,827,1988,37753,2117,29.8,18.9,2117,2.1,0.5,8.4,20.5,17.6,5.6,3484,15.2
1400000US42101038000,380,525,92600,300,874,835,37702,970,15.4,19.4,970,5.1,0,6.7,8.5,12.3,2.9,1466,4.3
1400000US42101038200,382,639,90700,263,847,902,23413,631,10.9,24.9,631,1.3,3.3,0.8,2.9,21.6,4,1414,5.8
1400000US42101038300,383,540,52400,387,770,927,21902,722,12,31,722,1.8,0,5,16.5,20.1,0,1657,1.4
1400000US42101038400,384,720,282500,172,971,902,76071,1165,59.4,16.1,1165,0.6,2.7,6.4,14.9,28.8,15.1,1849,43
1400000US42101038500,385,494,534200,262,972,756,85481,889,67.3,18.7,889,2,2.9,7.4,20.7,32.4,8.8,1375,68.6
1400000US42101038600,386,351,455100,220,1178,578,88780,581,72.1,14.5,581,3.3,1.2,3.3,13.4,48.5,4.8,1101,74
1400000US42101038700,387,548,468200,127,883,685,95083,1138,57.1,25.2,1138,2.3,2.6,15.9,13.8,30.8,0,1360,75.1
1400000US42101038800,388,1077,249200,569,788,1657,73194,1910,69.8,19.3,1910,1.3,3.8,8.1,14.8,40.1,7.2,2687,63.1
1400000US42101038900,389,646,180600,403,760,1059,47550,1308,23.8,33.8,1308,0.7,0,13.5,18.9,32.7,9.9,2511,18.4
1400000US42101039000,390,1251,98100,1236,919,2512,35036,2775,19.8,28.6,2775,0.8,1.1,5.2,8.1,32.9,4.3,4287,13.4
1400000US42101989100,9891,0,,0,,0,,0,,,0,,,,,,,5114,1.6
